ID,Username,Password,FirstName,LastName,PhoneNumber,Email,IsReviewer,IsAdmin,BufferString
1536,WUngoliant0,visionS$66,Wayne,Ungoliant,,WUngoliant@gmail.co.uk,0,1,
1537,BAnnatar3,winD%ow84,Bailey,Annatar,505-306-8830,BAnnatar@hotmail.com,1,0,
1538,LGrahame09,capt%Ain55,Lara,Grahame,316-810-0151,Lara.Grahame@mailbox.org,0,1,
1539,NThorondor7,Wic*ket21,Nathan,Thorondor,276-696-3446,,1,1,
1540,JFerny67,Light^64,Jade,Ferny,,JFerny@everymail.com,1,0,
1541,VSandyman653,compu$tEr09,Veronica,Sandyman,210-854-9616,Veronica.Sandyman6@mail2u.co.uk,1,1,
1542,PBarahir933,shoulD(87,Patricia,Barahir,304-030-2073,,1,1,
1543,SOrodreth556,l(ibrarY40,Sasha,Orodreth,307-172-9710,SOrodreth48@bizmail.us,0,0,
1544,KEowyn37,c^Omputer73,Karen,Eowyn,,KEowyn42@yahoo.net,1,1,
1545,JGothmog4,Should)56,Jane,Gothmog,803-298-9034,JGothmog29@mailbox.org,0,0,
1546,DAlcarin0,probabL*y54,Danica,Alcarin,217-031-4085,,0,0,
1547,SThe Brown518,B)uild87,Stephanie,The Brown,480-547-0335,,1,1,
1548,RShelob6,e(nTer45,Russell,Shelob,339-659-5536,RShelob46@somemail.us,0,1,
1549,HSmeagol359,l%ibrarY03,Harold,Smeagol,802-194-1431,Harold.Smeagol35@hotmail.com,0,0,
1550,DLuthien917,is(lAnd93,Daniella,Luthien,,DLuthien@mailbox.com,0,0,
1551,MKhamul78,wH#ile13,Maria,Khamul,212-529-6940,MKhamul46@mailbox.org,0,0,
1552,LOlorin037,s)hoUld68,Liam,Olorin,406-974-6383,,0,1,
1553,DMorgoth2,w)ronG36,Dale,Morgoth,207-628-9299,DMorgoth66@somemail.co.uk,1,1,
1554,AGamgee363,asse$Rt83,Ashley,Gamgee,385-643-3433,,1,1,
1555,ADamrod160,asserT^93,Andrew,Damrod,225-848-2602,,1,0,
1556,ACurufin583,Isla#nd35,Allison,Curufin,702-383-4687,ACurufin81@hotmail.us,0,1,
1557,AGrahame830,c@oMputer99,Albert,Grahame,219-745-4438,AGrahame40@mailbox.us,0,0,
1558,LTook509,nUmbers*32,Laura,Took,276-636-6483,LTook9@hotmail.co.uk,0,1,
1559,MDamrod977,assErt)45,Mackenzie,Damrod,,MDamrod48@somemail.org,1,0,
1560,LGimli95,se(cRetly87,Leah,Gimli,201-662-8461,LGimli68@gmail.net,0,0,
1561,MElwing291,capT#ain24,Megan,Elwing,,MElwing44@mailbox.net,1,1,
1562,JYavanna249,wIcke^t25,Jose,Yavanna,,JYavanna58@gmail.biz,0,1,
1563,ANori6,wr)itE06,Andrea,Nori,225-658-0277,ANori1@gmail.org,0,1,
1564,KAlatar9,vi(sionS69,Kevin,Alatar,603-154-2296,Kevin.Alatar32@gmail.us,0,0,
1565,MElentari8,liBr^ary08,Michelle,Elentari,225-686-5642,MElentari93@yahoo.net,1,0,
1566,KCelebrimbor5,wron@G89,Kylie,Celebrimbor,339-182-6174,KCelebrimbor16@hotmail.biz,1,0,
1567,ZStormcrow891,libraRy(21,Zachary,Stormcrow,,,1,1,
1568,TNori1,Rabbi(t83,Toki,Nori,480-324-0333,TNori35@gmail.biz,0,1,
1569,JNori13,nUmb!ers43,Janet,Nori,,JNori@somemail.com,1,0,
1570,GGloin08,m*onsteR60,Grace,Gloin,480-729-5382,GGloin@yahoo.com,0,0,
1571,KGlorfindel82,lIbrary*25,Kai,Glorfindel,239-446-0149,KGlorfindel41@gmail.biz,0,0,
1572,JAragorn458,comp(Uter45,Joyce,Aragorn,314-407-8543,JAragorn14@mailbox.com,1,1,
1573,ARadagast843,secreT$ly12,Angelique,Radagast,316-165-1780,Angelique.Radagast76@everymail.biz,0,0,
1574,JBalin635,l^ibrAry44,Jamie,Balin,401-477-4746,Jamie.Balin@hotmail.com,0,1,
1575,EBeregond061,s%houLd41,Ethan,Beregond,229-849-1189,EBeregond@hotmail.net,0,0,
1576,BThingol5,About)06,Bethany,Thingol,201-232-2487,,1,0,
1577,DQuickbeam312,ass%eRt41,Donald,Quickbeam,385-723-6017,Donald.Quickbeam38@mail2u.biz,1,1,
1578,DTook7,co*mputEr80,Dylan,Took,316-032-5240,DTook14@somemail.net,0,1,
1579,BLuthien188,intereSt)81,Benjamin,Luthien,702-966-1552,Benjamin.Luthien72@mail2u.us,1,0,
1580,LFili8,sh#oulD08,Leah,Fili,239-020-0527,LFili@hotmail.net,0,0,
1581,ANienna902,Secretly!41,Amanda,Nienna,307-474-2665,ANienna32@hotmail.org,1,0,
1582,JLegolas2,lIb^rary79,Jessie,Legolas,479-635-1996,JLegolas31@mailbox.us,0,1,
1583,GValaquenta41,liBrar$y47,Gary,Valaquenta,339-224-6085,GValaquenta42@yahoo.com,0,0,
1584,AUngoliant870,e*Nding70,Angie,Ungoliant,,,1,0,
1585,SBifur370,li%Ght70,Sasha,Bifur,,,0,1,
1586,SNimrodel95,in@tErest75,Samuel,Nimrodel,513-742-6014,,0,0,
1587,HAngrod935,Vision*s69,Heidi,Angrod,859-728-7918,,0,0,
1588,MDamrod110,askeD*11,Mina,Damrod,239-767-8347,MDamrod25@everymail.com,0,0,
1589,SGlorfindel4,Wick%et67,Scarlet,Glorfindel,206-222-2631,SGlorfindel93@yahoo.org,1,0,
1590,TGorbag059,bad(lY48,Toki,Gorbag,,TGorbag@gmail.net,1,0,
1591,RNori72,wicK$et85,Raymond,Nori,215-009-8203,RNori23@mail2u.co.uk,0,1,
1592,JMelkor216,badlY$07,Jack,Melkor,,JMelkor@hotmail.us,0,0,
1593,VAnnatar9,lib^Rary05,Victoria,Annatar,,VAnnatar72@everymail.co.uk,0,0,
1594,JBarahir61,secreTly#22,Joe,Barahir,231-978-5363,JBarahir38@everymail.net,0,0,
1595,TNesa26,iNte@rest99,Theodore,Nesa,302-549-5561,Theodore.Nesa60@somemail.co.uk,0,1,
1596,KGoldberry91,enteR@84,Karen,Goldberry,907-887-3881,Karen.Goldberry13@bizmail.net,1,1,
1597,JPharazon958,as@Sert16,Jonathan,Pharazon,303-470-9250,,0,0,
1598,BPharazon112,l^ighT19,Brandon,Pharazon,209-124-8510,BPharazon18@bizmail.org,0,1,
1599,LCelebrimbor814,visionS#22,Lucy,Celebrimbor,215-097-4738,LCelebrimbor@somemail.biz,0,0,
1600,CProudfoot7,s(eCretly05,Clarence,Proudfoot,480-268-2545,CProudfoot58@hotmail.org,1,0,
1601,DFinarfin067,movE(d05,Dana,Finarfin,304-909-4869,Dana.Finarfin@gmail.us,1,1,
1602,EKhamul674,secrE!tly72,Eileen,Khamul,859-120-5540,EKhamul32@gmail.org,0,0,
1603,HAngrod585,eN%ter01,Henry,Angrod,240-202-3451,HAngrod@mailbox.biz,0,0,
1604,SBombur1,vi)siOns91,Shelby,Bombur,,SBombur39@bizmail.com,0,1,
1605,JCelebrimbor987,liBr^ary95,Jessie,Celebrimbor,385-507-1623,JCelebrimbor@bizmail.us,0,0,
1606,KEowyn53,li!ghT85,Kimberly,Eowyn,,KEowyn@gmail.biz,1,0,
1607,KEarendil109,libR^ary43,Kate,Earendil,401-530-4966,KEarendil27@everymail.org,1,1,
1608,JMiriel9,s$hoUld82,Joy,Miriel,859-097-1082,JMiriel57@yahoo.co.uk,1,0,
1609,WBracegirdle0,peopl$E38,Willie,Bracegirdle,316-928-0548,,1,0,
1610,KOri975,vis@ioNs64,Kenneth,Ori,205-865-3933,KOri@gmail.com,1,0,
1611,HVarda328,number@S79,Henry,Varda,458-648-1957,HVarda40@bizmail.net,0,1,
1612,SGandalf670,pr*obabLy79,Sharon,Gandalf,,SGandalf2@everymail.co.uk,1,1,
1613,ZMelkor4,wa#iteD21,Zachary,Melkor,252-774-8932,Zachary.Melkor@bizmail.org,0,0,
1614,MAldarion84,secreT%ly08,Mason,Aldarion,240-208-6874,MAldarion@everymail.biz,1,1,
1615,BShagrat1,Piqu!e88,Bailey,Shagrat,303-949-9505,BShagrat@bizmail.us,0,0,
1616,HSackville972,libRa(ry38,Harold,Sackville,308-883-6718,HSackville15@mail2u.com,1,1,
1617,ABaggins849,cOmputer%20,Adam,Baggins,201-203-2435,,0,1,
1618,AMiriel41,secr(etLy71,Averie,Miriel,859-019-1510,AMiriel0@hotmail.biz,1,1,
1619,JKili037,libRary!62,Joan,Kili,203-798-6371,,0,0,
1620,JTurambar74,ligHt(61,Judith,Turambar,209-905-2089,JTurambar90@somemail.net,0,1,
1621,AOrodreth978,a)Lways92,Adrianna,Orodreth,802-771-6263,AOrodreth@gmail.net,1,0,
1622,AButterbur6,ab)Out42,Angelique,Butterbur,605-894-4024,AButterbur@hotmail.us,0,0,
1623,CErestor66,re@Scue04,Christian,Erestor,240-281-7475,Christian.Erestor@somemail.com,0,0,
1624,JFelagund05,monSte@r36,Justice,Felagund,,Justice.Felagund83@everymail.co.uk,0,1,
1625,KEru745,Dr%eams83,Kimberly,Eru,,KEru@everymail.co.uk,1,1,
1626,LErestor276,v%isIons35,Larissa,Erestor,808-826-4607,LErestor33@bizmail.us,1,1,
1627,ANienna59,sec*retlY53,Anthony,Nienna,,ANienna5@gmail.biz,0,1,
1628,RFili0,whIt%e71,Roger,Fili,308-850-4807,RFili26@yahoo.biz,1,1,
1629,DFinwe47,Lig^ht08,Dana,Finwe,215-117-3206,DFinwe61@mail2u.com,1,1,
1630,RDurin5,w$Icket91,Robert,Durin,702-453-0573,RDurin42@hotmail.com,0,0,
1631,JIlluvatar97,reScue(77,Jenny,Illuvatar,209-357-6931,JIlluvatar@yahoo.org,0,1,
1632,VGothmog50,bad#Ly16,Veronica,Gothmog,276-189-0308,Veronica.Gothmog58@mail2u.biz,1,0,
1633,SGorbag17,Mo*nster47,Susan,Gorbag,702-862-4115,Susan.Gorbag25@somemail.net,0,0,
1634,CPollando94,inte*resT36,Clarence,Pollando,229-772-6909,CPollando29@somemail.org,1,0,
1635,AStormcrow88,Vi)sions33,Ann,Stormcrow,505-548-3269,Ann.Stormcrow@hotmail.biz,1,1,
1636,EKing535,l^Ight09,Evie,King,,EKing86@gmail.com,0,1,
1637,DBifur6,cOmpute!r18,Dana,Bifur,,DBifur14@yahoo.biz,0,1,
1638,SWormtongue441,vis%ionS68,Samuel,Wormtongue,239-389-0450,Samuel.Wormtongue60@bizmail.net,0,1,
1639,SFeanor65,islaN)d36,Susan,Feanor,702-563-3115,SFeanor98@somemail.co.uk,0,0,
1640,VBracegirdle1,lib#Rary52,Virginia,Bracegirdle,218-546-7134,,0,0,
1641,KAmrod535,Secret*ly98,Kelly,Amrod,,KAmrod6@mail2u.co.uk,1,0,
1642,JNienna4,th#rouGh26,Jonathan,Nienna,,Jonathan.Nienna91@bizmail.us,1,1,
1643,CKhamul0,sec)rEtly11,Catherine,Khamul,603-069-9113,CKhamul85@hotmail.org,1,1,
1644,JGimli98,lIbrary$71,Jenny,Gimli,,JGimli@mailbox.co.uk,0,0,
1645,LOrome380,Wi%cket67,Lori,Orome,205-268-9657,Lori.Orome7@mailbox.com,1,1,
1646,JSauruman56,wiC!ket97,Jonathan,Sauruman,303-540-0780,,0,1,
1647,ERadagast0,l%ibraRy67,Ellen,Radagast,210-979-2402,Ellen.Radagast13@mail2u.com,0,1,
1648,JShelob2,Secr!etly22,Jackson,Shelob,307-062-7054,JShelob30@everymail.com,0,0,
1649,CProudfoot08,liBrary(70,Camilla,Proudfoot,405-387-0998,CProudfoot40@yahoo.org,1,0,
1650,JBarahir889,Libr$ary94,James,Barahir,239-119-7210,JBarahir90@everymail.co.uk,1,0,
1651,JValaquenta4,secre$tLy14,Joyce,Valaquenta,252-258-5573,Joyce.Valaquenta@mailbox.biz,1,0,
1652,MKing628,oThe$rs28,Michelle,King,479-312-8320,MKing@bizmail.co.uk,0,1,
1653,AButterbur073,com*Puter01,Adam,Butterbur,,AButterbur@everymail.biz,0,0,
1654,MDenethor08,Lig$ht82,Michaela,Denethor,207-564-3517,MDenethor76@hotmail.net,0,1,
1655,JFinrod194,rabBit!78,Jane,Finrod,228-530-4204,JFinrod@hotmail.net,0,0,
1656,LElrond06,Secret!ly03,Lucy,Elrond,480-118-6145,LElrond32@everymail.com,0,1,
1657,EBracegirdle0,badLy#33,Erika,Bracegirdle,,,1,1,
1658,JMaeglin0,Monste@r58,Jason,Maeglin,803-474-0746,JMaeglin@bizmail.org,0,0,
1659,AThe White1,compuTe!r59,Alexandra,The White,,Alexandra.TheWhite59@gmail.net,0,1,
1660,GMithrandir17,baDl)y48,Grace,Mithrandir,,GMithrandir20@bizmail.org,1,0,
1661,ASauruman9,in!teRest07,Amy,Sauruman,401-945-3202,ASauruman32@mail2u.us,0,0,
1662,RMelkor289,entEr$97,Russell,Melkor,,RMelkor95@somemail.us,1,0,
1663,LGorbag861,sEcret(ly06,Leah,Gorbag,262-407-2561,Leah.Gorbag81@yahoo.net,1,1,
1664,JBaggins69,wIn)dow24,Juan,Baggins,276-206-7172,JBaggins@yahoo.us,0,1,
1665,HTook4,e)Nding79,Henry,Took,907-388-4557,HTook@mail2u.us,0,1,
1666,ZSulimo1,secrEtl#y71,Zelda,Sulimo,228-973-3467,ZSulimo@gmail.biz,1,0,
1667,DAnarion40,th@Rough28,Dorothy,Anarion,307-366-4558,,0,0,
1668,RDamrod7,ba*Dly86,Richard,Damrod,316-275-3472,RDamrod91@gmail.net,0,0,
1669,JFinarfin85,rabb#It39,Jerry,Finarfin,859-554-4049,Jerry.Finarfin23@gmail.us,0,0,
1670,HBombadil9,unt(iL32,Harold,Bombadil,304-993-7980,HBombadil@mail2u.co.uk,0,0,
1671,BCotton23,sec@reTly13,Benjamin,Cotton,339-940-1844,BCotton64@gmail.biz,0,1,
1672,GBombadil4,c^oMputer37,Grace,Bombadil,,,0,0,
1673,LGoldberry83,e*ntEr23,Larissa,Goldberry,207-075-7506,LGoldberry49@mailbox.us,0,0,
1674,IDeagol905,Pro)bably85,Ivy,Deagol,803-054-0348,IDeagol42@mail2u.net,0,1,
1675,MHamfast563,isl)anD35,Michaela,Hamfast,,MHamfast85@gmail.us,0,1,
1676,JElwing51,li(Ght78,Joy,Elwing,240-044-4090,JElwing69@mailbox.us,1,0,
1677,GNimloth2,a)lwaYs18,Gabriella,Nimloth,802-923-6072,GNimloth3@mail2u.us,0,1,
1678,ANori778,ba)Dly93,Aaron,Nori,,ANori77@hotmail.co.uk,1,1,
1679,JFinwe08,b$uilD82,Jasmine,Finwe,,JFinwe37@somemail.org,0,0,
1680,LUngoliant4,th@roUgh94,Liam,Ungoliant,304-847-6921,LUngoliant96@gmail.com,1,0,
1681,SPalantir1,seC!retly60,Sasha,Palantir,505-898-6175,SPalantir79@gmail.co.uk,1,0,
1682,MNesa022,Res$cue01,Mark,Nesa,207-702-4130,Mark.Nesa@gmail.org,1,1,
1683,MMorgoth8,Thr@ough81,Michelle,Morgoth,316-272-5586,Michelle.Morgoth84@everymail.co.uk,1,1,
1684,YElros61,liBra)ry68,Yvette,Elros,605-591-6293,YElros53@everymail.net,0,0,
1685,GBregolas09,raBbit$12,Grace,Bregolas,802-380-1382,GBregolas@gmail.org,1,0,
1686,TTheoden707,sHoul#d90,Teresa,Theoden,209-808-9196,TTheoden@mail2u.org,0,1,
1687,SGrahame527,Comput#er03,Sierra,Grahame,304-221-8323,Sierra.Grahame79@gmail.com,0,0,
1688,DVarda90,Shoul)d94,Daniel,Varda,201-125-1721,DVarda@somemail.us,0,0,
1689,SFelagund8,Vi@sions33,Shirley,Felagund,,SFelagund64@gmail.org,1,1,
1690,ATuor37,com^puteR10,Anabelle,Tuor,,Anabelle.Tuor86@everymail.net,0,1,
1691,MBeren1,Vi@sions28,Mark,Beren,229-776-6711,MBeren17@bizmail.org,1,0,
1692,WFinarfin763,magne@Tic11,Wayne,Finarfin,203-002-8391,WFinarfin1@gmail.us,0,1,
1693,KShelob888,compu%Ter01,Karl,Shelob,229-902-8287,KShelob69@gmail.com,1,1,
1694,COlorin467,eNter)02,Claire,Olorin,808-160-6390,,1,0,
1695,TShelob5,p@iqUe23,Tyler,Shelob,,TShelob@everymail.net,1,1,
1696,DNimrodel76,fOu@nd59,Dale,Nimrodel,808-223-5398,DNimrodel15@bizmail.net,1,1,
1697,SAlatar31,s@pEed83,Shirley,Alatar,513-569-2957,SAlatar74@bizmail.net,1,0,
1698,GDamrod8,aLw(ays49,Gerald,Damrod,229-775-5931,,0,0,
1699,JAmrod2,is)laNd01,Jeremy,Amrod,505-591-3865,JAmrod@mailbox.biz,1,1,
1700,CBalin671,sidek%iCk83,Christina,Balin,207-873-8696,CBalin29@mail2u.com,1,1,
1701,OValaquenta150,throug^H98,Olivia,Valaquenta,,OValaquenta@gmail.biz,0,0,
1702,MImrahil0,t%hrougH26,Maggie,Imrahil,304-901-3631,MImrahil52@somemail.net,0,0,
1703,DAnnatar86,piq$uE37,Debra,Annatar,803-168-2396,DAnnatar21@mailbox.net,0,1,
1704,MImrahil04,coMpute@r32,Margaret,Imrahil,803-892-4530,MImrahil27@mail2u.org,1,1,
1705,JMorgoth681,comput^eR02,Julia,Morgoth,,Julia.Morgoth@gmail.net,1,1,
1706,LMorgoth633,piq)Ue01,Lexie,Morgoth,302-751-1174,LMorgoth61@mailbox.biz,1,0,
1707,APharazon195,leAd*er71,Alexander,Pharazon,,,0,0,
1708,LPollando16,asse%rT67,Lori,Pollando,206-072-8414,LPollando@mail2u.org,0,1,
1709,AImrahil6,secre!tlY72,Angie,Imrahil,225-620-5722,,1,0,
1710,AMelkor7,comput@Er03,Abby,Melkor,802-695-4949,AMelkor93@yahoo.biz,0,0,
1711,AFinarfin6,througH*49,Ashley,Finarfin,702-367-8071,Ashley.Finarfin@everymail.net,1,1,
1712,GDori13,w@roNg24,Gabriel,Dori,406-902-2108,,0,1,
1713,RSackville04,cApta$in70,Randy,Sackville,229-000-5702,RSackville87@everymail.biz,1,1,
1714,BMandos82,wickeT%88,Benjamin,Mandos,458-067-6568,BMandos@mail2u.com,1,1,
1715,BCurufin7,l^ibraRy22,Bobby,Curufin,808-330-1514,BCurufin@everymail.com,0,1,
1716,MBombadil646,bo$okS11,Megan,Bombadil,240-077-7961,MBombadil96@mailbox.us,1,0,
1717,JFinwe0,sid)ekicK53,Jessica,Finwe,505-660-8722,JFinwe@hotmail.net,0,0,
1718,VValaquenta10,pi)Que62,Vanessa,Valaquenta,339-642-3725,Vanessa.Valaquenta6@bizmail.biz,0,0,
1719,BWillow1,comPut(er74,Barbara,Willow,307-049-3142,BWillow29@somemail.com,0,1,
1720,CBaggins0,in(terEst53,Carol,Baggins,231-779-2071,,0,0,
1721,DDenethor824,w(indOw03,David,Denethor,423-610-9798,,0,1,
1722,JImrahil08,islAn$d38,Joe,Imrahil,,,1,0,
1723,NFaramir901,Shoul$d87,Noah,Faramir,206-452-7649,NFaramir52@mailbox.net,0,0,
1724,HCelebrimbor72,c(omputeR59,Hope,Celebrimbor,228-485-1687,,1,0,
1725,NTook787,coMp$uter93,Noah,Took,217-456-9207,,1,1,
1726,FTulkas7,r@escUe60,Frank,Tulkas,208-692-8797,FTulkas32@mailbox.net,1,0,
1727,JShelob02,C#omputer25,Jasmine,Shelob,,JShelob52@mail2u.biz,1,0,
1728,ATreebeard56,sec^Retly39,Annabella,Treebeard,,,0,0,
1729,CMaedhros59,c$omputEr50,Christopher,Maedhros,239-850-5770,CMaedhros@gmail.net,0,1,
1730,DShelob64,wait#eD84,Delilah,Shelob,302-449-2588,DShelob18@gmail.co.uk,0,0,
1731,NCeleborn627,secreT!ly82,Nadine,Celeborn,,,0,1,
1732,SGildor111,pi#quE90,Savannah,Gildor,513-791-3790,,0,0,
1733,AThorondor01,Should^04,Alexandra,Thorondor,480-197-7526,AThorondor70@somemail.net,1,0,
1734,ZHamfast021,v$isioNs45,Zachary,Hamfast,,ZHamfast33@bizmail.biz,1,1,
1735,SBracegirdle6,ligH#t80,Sandra,Bracegirdle,307-865-6308,SBracegirdle82@everymail.biz,1,0,
1736,MMablung9,li$bRary93,Mason,Mablung,215-534-2683,MMablung84@gmail.org,1,1,
1737,OPharazon9,piqU#e22,Oliver,Pharazon,308-802-2429,OPharazon38@gmail.biz,0,0,
1738,AFeanor5,liBrar(y51,Ann,Feanor,218-394-7719,Ann.Feanor61@hotmail.com,1,0,
1739,SPalantir92,computE%r00,Samuel,Palantir,201-510-2860,Samuel.Palantir@yahoo.org,0,1,
1740,BAragorn8,iN@terest46,Bailey,Aragorn,803-734-5480,BAragorn76@bizmail.us,1,1,
1741,AHamfast65,vis*Ions67,Annabella,Hamfast,,AHamfast12@everymail.com,1,1,
1742,GBaggins06,visIons(66,Gloria,Baggins,229-839-9887,,1,1,
1743,LEarendil82,suspeNs@e17,Lawrence,Earendil,,LEarendil@bizmail.biz,1,1,
1744,TAngrod7,S!hould25,Tiffany,Angrod,219-855-5727,TAngrod@bizmail.com,1,1,
1745,AAncalagon1,l@ibrarY46,Amy,Ancalagon,212-619-6387,AAncalagon@yahoo.biz,0,1,
1746,CFinwe09,visio*Ns29,Charles,Finwe,218-817-8881,CFinwe58@gmail.us,0,0,
1747,JAncalagon86,viSio(ns55,Jaime,Ancalagon,210-556-9478,JAncalagon42@gmail.net,1,0,
1748,RPharazon8,Thr(ough71,Raymond,Pharazon,803-407-6941,Raymond.Pharazon@somemail.com,1,1,
1749,HGil-Galad420,thr!oUgh96,Henry,Gil-Galad,,,0,0,
1750,SThingol834,librA(ry89,Scarlet,Thingol,276-884-7264,SThingol81@yahoo.com,0,0,
1751,KThe Grey643,secreTl)y27,Kate,The Grey,252-045-2116,KTheGrey@bizmail.us,1,0,
1752,NAnnatar38,N^umbers40,Natalie,Annatar,219-484-2700,,1,1,
1753,EBeren2,su%Spense15,Eve,Beren,605-920-2838,EBeren58@yahoo.net,0,0,
1754,AOakenshield9,seC$retly52,Amanda,Oakenshield,339-135-7177,AOakenshield24@everymail.us,1,1,
1755,ESmeagol324,alw^Ays25,Erik,Smeagol,302-954-1412,ESmeagol@mail2u.us,0,0,
1756,SMandos369,dreAm*s89,Sharon,Mandos,458-742-2159,SMandos86@gmail.org,1,1,
1757,BDwalin64,Pi*que80,Bailey,Dwalin,406-914-4331,Bailey.Dwalin@somemail.biz,0,0,
1758,LBombadil519,compu#teR47,Leah,Bombadil,,,1,0,
1759,BGoldberry9,com!puTer71,Brenda,Goldberry,205-992-4689,BGoldberry8@gmail.co.uk,0,1,
1760,AMaeglin94,coMpu)ter35,April,Maeglin,308-592-3803,AMaeglin@yahoo.com,1,0,
1761,ASackville631,windOw)60,Anabelle,Sackville,225-911-6270,,0,0,
1762,KThorondor936,asseR)t51,Katherine,Thorondor,,,0,1,
1763,MGaladriel91,win$Dow59,Mitch,Galadriel,209-667-6109,MGaladriel90@somemail.biz,1,0,
1764,JMithrandir8,ass)eRt84,Jeremy,Mithrandir,603-920-1554,,0,0,
1765,LGildor894,comput!eR18,Leah,Gildor,859-644-3967,LGildor76@mailbox.com,1,0,
1766,DThe White7,sidEk$ick11,Dorothy,The White,240-896-8429,DTheWhite25@gmail.us,0,1,
1767,MCelebrimbor94,d(eManded04,Michael,Celebrimbor,225-458-5283,MCelebrimbor80@gmail.com,1,0,
1768,SGandalf8,d^reaMs88,Savannah,Gandalf,513-743-4622,,0,1,
1769,LFinarfin774,ca#vEs85,Logan,Finarfin,319-224-9032,,0,1,
1770,TIdril4,eNding!91,Tyler,Idril,314-624-1212,,0,1,
1771,TTurin601,islA(nd94,Timothy,Turin,,TTurin@bizmail.biz,0,1,
1772,MGimli5,unTil(83,Melody,Gimli,209-012-2386,MGimli@everymail.com,0,1,
1773,GFinarfin315,comput$eR64,Gabriel,Finarfin,406-437-4766,,0,0,
1774,GGandalf664,magne^tIc85,Gary,Gandalf,229-295-0104,,0,1,
1775,SSackville27,v^iSions94,Savannah,Sackville,,,0,0,
1776,TBregolas80,w%indoW89,Tyler,Bregolas,308-258-8836,TBregolas74@gmail.net,1,1,
1777,RSackville54,c!omputEr22,Roger,Sackville,206-919-1513,RSackville11@yahoo.us,1,0,
1778,JLuthien140,shepherD^56,Jane,Luthien,859-574-1790,JLuthien@bizmail.net,0,0,
1779,DUngoliant859,visIo$ns11,Dylan,Ungoliant,262-860-0927,DUngoliant79@everymail.biz,1,1,
1780,ZEru311,capt$Ain25,Zoey,Eru,303-120-5267,ZEru64@bizmail.biz,1,0,
1781,AOrodreth3,libra$rY62,Anabelle,Orodreth,205-828-8948,Anabelle.Orodreth27@mail2u.org,1,1,
1782,KBeren51,lIb*rary86,Keith,Beren,423-061-0009,KBeren89@gmail.org,1,0,
1783,JGlorfindel368,peop#Le74,Jasmine,Glorfindel,405-594-7078,Jasmine.Glorfindel19@gmail.us,1,0,
1784,LErkenbrand455,suspen^sE45,Lilly,Erkenbrand,,LErkenbrand83@somemail.co.uk,1,1,
1785,JSandyman12,seC(retly55,Jamie,Sandyman,385-495-3005,JSandyman60@gmail.com,1,0,
1786,CMaedhros457,rEscue%06,Cindy,Maedhros,,CMaedhros@gmail.biz,1,0,
1787,TManwe65,sEcre!tly48,Thomas,Manwe,702-171-7439,TManwe66@hotmail.us,1,1,
1788,LGimli586,eN@ter76,Linda,Gimli,314-891-0148,LGimli66@hotmail.net,1,1,
1789,CNienna337,iSla#nd82,Christian,Nienna,,CNienna@bizmail.co.uk,1,1,
1790,DMelian9,Tryin@g05,David,Melian,207-516-8379,David.Melian@bizmail.com,0,1,
1791,NVarda706,thRo!w70,Nathan,Varda,513-526-8243,NVarda66@gmail.co.uk,0,0,
1792,WFingolfin566,islaNd$95,William,Fingolfin,479-693-9419,WFingolfin17@mail2u.biz,0,0,
1793,KManwe62,as(Sert04,Karen,Manwe,240-200-8631,,1,1,
1794,RTuor7,coMputer*84,Ronald,Tuor,513-667-2065,RTuor@everymail.us,1,1,
1795,MNori294,num%Bers22,Madison,Nori,603-002-1658,MNori66@gmail.biz,0,0,
1796,GElentari98,Se(cretly20,Gabriel,Elentari,401-622-5215,GElentari@bizmail.com,1,1,
1797,ANori15,baD(ly51,Ana,Nori,225-170-8005,ANori61@gmail.biz,0,1,
1798,FDwalin62,co%Mputer85,Frances,Dwalin,,Frances.Dwalin70@somemail.biz,1,1,
1799,KNienna586,is$laNd97,Kai,Nienna,203-581-4018,KNienna97@gmail.net,0,0,
1800,LGollum807,windOw*33,Lilly,Gollum,,LGollum43@hotmail.us,0,1,
1801,PBrandybuck991,bAng@ing41,Patrick,Brandybuck,203-486-7442,Patrick.Brandybuck@gmail.org,1,1,
1802,JThingol0,o(theRs18,Joe,Thingol,229-443-5019,,0,0,
1803,EPharazon9,co*mputeR29,Ellen,Pharazon,,Ellen.Pharazon@mailbox.com,1,0,
1804,BDenethor392,comput%eR41,Bryant,Denethor,859-713-1125,BDenethor52@mail2u.org,0,1,
1805,SThranduil1,in^terEst77,Stephen,Thranduil,458-984-8753,Stephen.Thranduil43@somemail.com,0,1,
1806,JAnarion302,b)adlY02,Jewel,Anarion,210-049-8074,JAnarion@yahoo.net,0,1,
1807,SFili75,Through!36,Sean,Fili,252-594-8437,SFili39@bizmail.net,0,0,
1808,MNienna93,pIque!85,Mitch,Nienna,,MNienna27@hotmail.net,1,0,
1809,EAragorn389,iN!terest50,Eleanor,Aragorn,217-400-7177,Eleanor.Aragorn1@hotmail.org,0,1,
1810,LOrome4,rescU$e73,Linda,Orome,505-146-3037,LOrome25@gmail.biz,0,1,
1811,JMaeglin51,movE%d12,Jacqueline,Maeglin,203-389-7921,,1,1,
1812,LErkenbrand0,comP)uter96,Logan,Erkenbrand,209-985-0084,LErkenbrand8@hotmail.org,1,1,
1813,LRadagast3,enTer)01,Levi,Radagast,405-771-6300,,1,0,
